status,gap,time_s,objective_value,active_vars,instance,method,restrictions,CPLEX_settings
integer optimal solution,0.0,49.062,953.0,"{'x_1_53': 1.0, 'x_2_9': 1.0, 'x_3_26': 1.0, 'x_4_51': 1.0, 'x_5_32': 1.0, 'x_6_73': 1.0, 'x_7_5': 1.0, 'x_8_43': 1.0, 'x_9_41': 1.0, 'x_10_12': 1.0, 'x_11_62': 1.0, 'x_12_42': 1.0, 'x_13_56': 1.0, 'x_14_75': 1.0, 'x_15_14': 1.0, 'x_16_37': 1.0, 'x_17_22': 1.0, 'x_18_40': 1.0, 'x_19_18': 1.0, 'x_20_10': 1.0, 'x_21_45': 1.0, 'x_22_6': 1.0, 'x_23_2': 1.0, 'x_24_57': 1.0, 'x_25_47': 1.0, 'x_26_71': 1.0, 'x_27_25': 1.0, 'x_28_13': 1.0, 'x_29_44': 1.0, 'x_30_74': 1.0, 'x_31_28': 1.0, 'x_32_61': 1.0, 'x_33_31': 1.0, 'x_34_35': 1.0, 'x_35_15': 1.0, 'x_36_27': 1.0, 'x_37_23': 1.0, 'x_38_20': 1.0, 'x_39_49': 1.0, 'x_40_30': 1.0, 'x_41_52': 1.0, 'x_42_66': 1.0, 'x_43_38': 1.0, 'x_44_36': 1.0, 'x_45_39': 1.0, 'x_46_70': 1.0, 'x_47_3': 1.0, 'x_48_54': 1.0, 'x_49_69': 1.0, 'x_50_11': 1.0, 'x_51_67': 1.0, 'x_52_29': 1.0, 'x_53_17': 1.0, 'x_54_58': 1.0, 'x_55_33': 1.0, 'x_56_68': 1.0, 'x_57_60': 1.0, 'x_58_63': 1.0, 'x_60_46': 1.0, 'x_61_19': 1.0, 'x_62_65': 1.0, 'x_63_7': 1.0, 'x_64_48': 1.0, 'x_65_24': 1.0, 'x_66_1': 1.0, 'x_67_21': 1.0, 'x_68_4': 1.0, 'x_69_64': 1.0, 'x_70_16': 1.0, 'x_71_8': 1.0, 'x_73_34': 1.0, 'x_74_50': 1.0, 'x_75_55': 1.0, 'bici_24_59': 1.0, 'bici_24_72': 1.0, 'y_bici_24': 1.0}",large_instance,Nuevo,Exclusivos=Enabled,{'ns0_hf1_cuts0_ps1'}
integer optimal solution,0.0,32.193,905.9999999999932,"{'x_1_53': 1.0, 'x_2_11': 1.0, 'x_3_47': 1.0, 'x_4_68': 1.0, 'x_5_32': 1.0, 'x_6_22': 1.0, 'x_7_5': 1.0, 'x_8_43': 1.0, 'x_9_2': 1.0, 'x_10_12': 1.0, 'x_11_26': 1.0, 'x_12_42': 1.0, 'x_13_28': 1.0, 'x_14_34': 1.0, 'x_15_14': 1.0, 'x_16_37': 1.0, 'x_19_20': 1.0, 'x_20_10': 1.0, 'x_21_67': 1.0, 'x_22_39': 1.0, 'x_23_69': 1.0, 'x_24_57': 1.0, 'x_25_27': 1.0, 'x_26_71': 1.0, 'x_27_36': 1.0, 'x_28_50': 1.0, 'x_29_52': 1.0, 'x_30_3': 1.0, 'x_31_75': 1.0, 'x_32_61': 1.0, 'x_33_31': 1.0, 'x_34_73': 1.0, 'x_35_15': 1.0, 'x_36_44': 1.0, 'x_37_23': 1.0, 'x_38_33': 1.0, 'x_39_45': 1.0, 'x_41_9': 1.0, 'x_42_66': 1.0, 'x_43_38': 1.0, 'x_44_29': 1.0, 'x_45_21': 1.0, 'x_46_70': 1.0, 'x_47_25': 1.0, 'x_48_54': 1.0, 'x_50_74': 1.0, 'x_51_4': 1.0, 'x_52_41': 1.0, 'x_53_13': 1.0, 'x_54_58': 1.0, 'x_55_35': 1.0, 'x_56_65': 1.0, 'x_57_60': 1.0, 'x_58_63': 1.0, 'x_60_46': 1.0, 'x_61_19': 1.0, 'x_62_72': 1.0, 'x_63_7': 1.0, 'x_64_48': 1.0, 'x_65_62': 1.0, 'x_66_1': 1.0, 'x_67_51': 1.0, 'x_68_56': 1.0, 'x_69_64': 1.0, 'x_70_16': 1.0, 'x_71_8': 1.0, 'x_72_24': 1.0, 'x_73_6': 1.0, 'x_74_30': 1.0, 'x_75_55': 1.0, 'auto_67_17': 1.0, 'auto_67_18': 1.0, 'auto_67_40': 1.0, 'auto_67_49': 1.0, 'auto_67_59': 1.0, 'y_auto_67': 1.0}",large_instance,Nuevo,Refrigerados=Enabled,{'ns0_hf1_cuts0_ps1'}
integer optimal solution,0.0,95.728,917.0,"{'x_1_66': 1.0, 'x_2_11': 1.0, 'x_3_47': 1.0, 'x_4_51': 1.0, 'x_5_32': 1.0, 'x_6_22': 1.0, 'x_7_5': 1.0, 'x_8_43': 1.0, 'x_9_2': 1.0, 'x_10_20': 1.0, 'x_11_50': 1.0, 'x_12_10': 1.0, 'x_13_53': 1.0, 'x_14_75': 1.0, 'x_15_14': 1.0, 'x_16_37': 1.0, 'x_17_44': 1.0, 'x_19_8': 1.0, 'x_20_19': 1.0, 'x_21_67': 1.0, 'x_22_17': 1.0, 'x_23_69': 1.0, 'x_24_57': 1.0, 'x_26_3': 1.0, 'x_27_34': 1.0, 'x_28_13': 1.0, 'x_29_52': 1.0, 'x_30_35': 1.0, 'x_31_28': 1.0, 'x_32_68': 1.0, 'x_33_38': 1.0, 'x_34_73': 1.0, 'x_35_15': 1.0, 'x_37_23': 1.0, 'x_38_64': 1.0, 'x_39_45': 1.0, 'x_41_9': 1.0, 'x_42_12': 1.0, 'x_43_4': 1.0, 'x_44_29': 1.0, 'x_45_21': 1.0, 'x_46_31': 1.0, 'x_47_27': 1.0, 'x_48_54': 1.0, 'x_49_39': 1.0, 'x_50_74': 1.0, 'x_51_70': 1.0, 'x_52_41': 1.0, 'x_53_1': 1.0, 'x_54_58': 1.0, 'x_55_33': 1.0, 'x_56_65': 1.0, 'x_57_60': 1.0, 'x_58_63': 1.0, 'x_59_71': 1.0, 'x_60_46': 1.0, 'x_62_72': 1.0, 'x_63_7': 1.0, 'x_64_48': 1.0, 'x_65_62': 1.0, 'x_66_42': 1.0, 'x_67_59': 1.0, 'x_68_56': 1.0, 'x_69_49': 1.0, 'x_70_16': 1.0, 'x_71_26': 1.0, 'x_72_24': 1.0, 'x_73_6': 1.0, 'x_74_30': 1.0, 'x_75_55': 1.0, 'auto_11_18': 1.0, 'auto_11_25': 1.0, 'auto_11_36': 1.0, 'auto_11_40': 1.0, 'auto_11_61': 1.0, 'y_auto_11': 1.0}",large_instance,Nuevo,Precedencia=Enabled,{'ns0_hf1_cuts0_ps1'}
time limit exceeded,0.0036370030160970375,388.02,1261.0,"{'x_1_66': 1.0, 'x_2_37': 1.0, 'x_3_47': 1.0, 'x_5_53': 1.0, 'x_7_5': 1.0, 'x_8_71': 1.0, 'x_10_20': 1.0, 'x_14_28': 1.0, 'x_15_14': 1.0, 'x_16_52': 1.0, 'x_19_8': 1.0, 'x_20_32': 1.0, 'x_21_67': 1.0, 'x_23_2': 1.0, 'x_24_57': 1.0, 'x_25_27': 1.0, 'x_26_3': 1.0, 'x_27_36': 1.0, 'x_28_31': 1.0, 'x_30_35': 1.0, 'x_31_33': 1.0, 'x_32_61': 1.0, 'x_33_38': 1.0, 'x_35_15': 1.0, 'x_36_24': 1.0, 'x_37_16': 1.0, 'x_38_64': 1.0, 'x_39_45': 1.0, 'x_40_30': 1.0, 'x_42_49': 1.0, 'x_43_40': 1.0, 'x_45_21': 1.0, 'x_47_25': 1.0, 'x_48_54': 1.0, 'x_49_69': 1.0, 'x_52_10': 1.0, 'x_53_1': 1.0, 'x_54_58': 1.0, 'x_56_43': 1.0, 'x_57_60': 1.0, 'x_58_63': 1.0, 'x_60_39': 1.0, 'x_61_19': 1.0, 'x_63_7': 1.0, 'x_64_48': 1.0, 'x_65_56': 1.0, 'x_66_42': 1.0, 'x_67_65': 1.0, 'x_69_23': 1.0, 'x_71_26': 1.0, 'auto_1_11': 1.0, 'auto_1_22': 1.0, 'auto_1_59': 1.0, 'auto_1_70': 1.0, 'auto_1_75': 1.0, 'auto_3_4': 1.0, 'auto_3_13': 1.0, 'auto_3_41': 1.0, 'auto_3_44': 1.0, 'auto_3_51': 1.0, 'auto_10_12': 1.0, 'auto_10_55': 1.0, 'auto_10_62': 1.0, 'auto_10_68': 1.0, 'auto_10_73': 1.0, 'auto_15_6': 1.0, 'auto_15_9': 1.0, 'auto_15_46': 1.0, 'auto_15_50': 1.0, 'auto_15_72': 1.0, 'auto_35_17': 1.0, 'auto_35_18': 1.0, 'auto_35_29': 1.0, 'auto_35_34': 1.0, 'auto_35_74': 1.0, 'y_auto_1': 1.0, 'y_auto_3': 1.0, 'y_auto_10': 1.0, 'y_auto_15': 1.0, 'y_auto_35': 1.0}",large_instance,Nuevo,All,{'ns1_hfA_cuts1_ps1'}
integer optimal solution,0.0,157.871,958.0,"{'x_1_66': 1.0, 'x_2_9': 1.0, 'x_3_28': 1.0, 'x_4_68': 1.0, 'x_5_32': 1.0, 'x_6_22': 1.0, 'x_7_5': 1.0, 'x_8_43': 1.0, 'x_9_41': 1.0, 'x_10_20': 1.0, 'x_11_26': 1.0, 'x_12_10': 1.0, 'x_13_56': 1.0, 'x_14_34': 1.0, 'x_15_35': 1.0, 'x_16_37': 1.0, 'x_17_53': 1.0, 'x_18_40': 1.0, 'x_19_18': 1.0, 'x_20_19': 1.0, 'x_21_67': 1.0, 'x_22_17': 1.0, 'x_23_2': 1.0, 'x_24_57': 1.0, 'x_25_47': 1.0, 'x_26_71': 1.0, 'x_27_25': 1.0, 'x_28_13': 1.0, 'x_29_44': 1.0, 'x_30_74': 1.0, 'x_31_46': 1.0, 'x_32_61': 1.0, 'x_33_31': 1.0, 'x_34_73': 1.0, 'x_35_55': 1.0, 'x_36_27': 1.0, 'x_37_23': 1.0, 'x_38_33': 1.0, 'x_39_45': 1.0, 'x_40_30': 1.0, 'x_41_52': 1.0, 'x_42_12': 1.0, 'x_43_38': 1.0, 'x_44_36': 1.0, 'x_45_21': 1.0, 'x_46_70': 1.0, 'x_47_3': 1.0, 'x_48_54': 1.0, 'x_49_69': 1.0, 'x_50_11': 1.0, 'x_51_4': 1.0, 'x_52_29': 1.0, 'x_53_1': 1.0, 'x_54_58': 1.0, 'x_55_75': 1.0, 'x_56_65': 1.0, 'x_57_60': 1.0, 'x_58_63': 1.0, 'x_59_64': 1.0, 'x_60_39': 1.0, 'x_61_49': 1.0, 'x_62_72': 1.0, 'x_63_7': 1.0, 'x_64_48': 1.0, 'x_65_62': 1.0, 'x_66_42': 1.0, 'x_67_51': 1.0, 'x_68_15': 1.0, 'x_69_8': 1.0, 'x_70_16': 1.0, 'x_71_59': 1.0, 'x_72_24': 1.0, 'x_73_6': 1.0, 'x_74_50': 1.0, 'x_75_14': 1.0}",large_instance,Nuevo,Min_No_Camion=False,{'ns1_hfA_cuts1_ps1'}
integer optimal solution,0.0,10.451,1072.0,"{'x_1_66': 1.0, 'x_2_23': 1.0, 'x_3_26': 1.0, 'x_4_68': 1.0, 'x_6_22': 1.0, 'x_8_43': 1.0, 'x_10_52': 1.0, 'x_12_19': 1.0, 'x_14_15': 1.0, 'x_15_35': 1.0, 'x_16_37': 1.0, 'x_19_20': 1.0, 'x_20_10': 1.0, 'x_21_67': 1.0, 'x_22_39': 1.0, 'x_23_69': 1.0, 'x_24_57': 1.0, 'x_26_71': 1.0, 'x_27_34': 1.0, 'x_28_14': 1.0, 'x_30_3': 1.0, 'x_31_33': 1.0, 'x_32_28': 1.0, 'x_33_55': 1.0, 'x_34_73': 1.0, 'x_35_30': 1.0, 'x_37_2': 1.0, 'x_39_45': 1.0, 'x_42_12': 1.0, 'x_43_56': 1.0, 'x_45_21': 1.0, 'x_46_31': 1.0, 'x_51_4': 1.0, 'x_52_16': 1.0, 'x_53_1': 1.0, 'x_54_58': 1.0, 'x_55_75': 1.0, 'x_56_65': 1.0, 'x_57_60': 1.0, 'x_58_63': 1.0, 'x_60_46': 1.0, 'x_63_53': 1.0, 'x_65_24': 1.0, 'x_66_42': 1.0, 'x_67_51': 1.0, 'x_68_32': 1.0, 'x_69_27': 1.0, 'x_71_8': 1.0, 'x_73_6': 1.0, 'x_75_54': 1.0, 'auto_3_11': 1.0, 'auto_3_40': 1.0, 'auto_3_44': 1.0, 'auto_3_61': 1.0, 'auto_3_74': 1.0, 'auto_8_17': 1.0, 'auto_8_29': 1.0, 'auto_8_36': 1.0, 'auto_8_59': 1.0, 'auto_8_62': 1.0, 'auto_19_5': 1.0, 'auto_19_18': 1.0, 'auto_19_41': 1.0, 'auto_19_47': 1.0, 'auto_19_48': 1.0, 'auto_66_9': 1.0, 'auto_66_49': 1.0, 'auto_66_50': 1.0, 'auto_66_64': 1.0, 'auto_66_72': 1.0, 'auto_75_7': 1.0, 'auto_75_13': 1.0, 'auto_75_25': 1.0, 'auto_75_38': 1.0, 'auto_75_70': 1.0, 'y_auto_3': 1.0, 'y_auto_8': 1.0, 'y_auto_19': 1.0, 'y_auto_66': 1.0, 'y_auto_75': 1.0}",large_instance,Nuevo,Exclusivos=Disabled,{'ns1_hfA_cuts1_ps1'}
time limit exceeded,0.004015023126436382,388.031,1261.0,"{'x_1_66': 1.0, 'x_2_37': 1.0, 'x_3_47': 1.0, 'x_5_53': 1.0, 'x_7_5': 1.0, 'x_8_71': 1.0, 'x_10_20': 1.0, 'x_14_28': 1.0, 'x_15_14': 1.0, 'x_16_52': 1.0, 'x_19_8': 1.0, 'x_20_32': 1.0, 'x_21_67': 1.0, 'x_23_2': 1.0, 'x_24_57': 1.0, 'x_25_27': 1.0, 'x_26_3': 1.0, 'x_27_36': 1.0, 'x_28_31': 1.0, 'x_30_35': 1.0, 'x_31_33': 1.0, 'x_32_61': 1.0, 'x_33_38': 1.0, 'x_35_15': 1.0, 'x_36_24': 1.0, 'x_37_16': 1.0, 'x_38_64': 1.0, 'x_39_45': 1.0, 'x_40_30': 1.0, 'x_42_49': 1.0, 'x_43_40': 1.0, 'x_45_21': 1.0, 'x_47_25': 1.0, 'x_48_54': 1.0, 'x_49_69': 1.0, 'x_52_10': 1.0, 'x_53_1': 1.0, 'x_54_58': 1.0, 'x_56_43': 1.0, 'x_57_60': 1.0, 'x_58_63': 1.0, 'x_60_39': 1.0, 'x_61_19': 1.0, 'x_63_7': 1.0, 'x_64_48': 1.0, 'x_65_56': 1.0, 'x_66_42': 1.0, 'x_67_65': 1.0, 'x_69_23': 1.0, 'x_71_26': 1.0, 'auto_1_11': 1.0, 'auto_1_22': 1.0, 'auto_1_59': 1.0, 'auto_1_70': 1.0, 'auto_1_75': 1.0, 'auto_3_4': 1.0, 'auto_3_13': 1.0, 'auto_3_41': 1.0, 'auto_3_44': 1.0, 'auto_3_51': 1.0, 'auto_10_12': 1.0, 'auto_10_55': 1.0, 'auto_10_62': 1.0, 'auto_10_68': 1.0, 'auto_10_73': 1.0, 'auto_15_6': 1.0, 'auto_15_9': 1.0, 'auto_15_46': 1.0, 'auto_15_50': 1.0, 'auto_15_72': 1.0, 'auto_35_17': 1.0, 'auto_35_18': 1.0, 'auto_35_29': 1.0, 'auto_35_34': 1.0, 'auto_35_74': 1.0, 'y_auto_1': 1.0, 'y_auto_3': 1.0, 'y_auto_10': 1.0, 'y_auto_15': 1.0, 'y_auto_35': 1.0}",large_instance,Nuevo,Refrigerados=Disabled,{'ns1_hfA_cuts1_ps1'}
integer optimal solution,0.0,28.01,1250.0000000000005,"{'x_1_53': 1.0, 'x_2_37': 1.0, 'x_3_26': 1.0, 'x_6_73': 1.0, 'x_7_22': 1.0, 'x_8_43': 1.0, 'x_10_20': 1.0, 'x_14_15': 1.0, 'x_15_35': 1.0, 'x_16_31': 1.0, 'x_19_61': 1.0, 'x_20_19': 1.0, 'x_21_45': 1.0, 'x_22_6': 1.0, 'x_23_2': 1.0, 'x_24_57': 1.0, 'x_25_47': 1.0, 'x_26_71': 1.0, 'x_27_25': 1.0, 'x_28_14': 1.0, 'x_30_1': 1.0, 'x_31_33': 1.0, 'x_32_28': 1.0, 'x_33_38': 1.0, 'x_34_21': 1.0, 'x_35_40': 1.0, 'x_36_27': 1.0, 'x_37_16': 1.0, 'x_38_64': 1.0, 'x_39_49': 1.0, 'x_40_30': 1.0, 'x_43_56': 1.0, 'x_45_52': 1.0, 'x_47_3': 1.0, 'x_48_54': 1.0, 'x_49_69': 1.0, 'x_52_10': 1.0, 'x_53_36': 1.0, 'x_54_58': 1.0, 'x_56_65': 1.0, 'x_57_60': 1.0, 'x_58_63': 1.0, 'x_60_39': 1.0, 'x_61_32': 1.0, 'x_63_7': 1.0, 'x_64_48': 1.0, 'x_65_24': 1.0, 'x_69_23': 1.0, 'x_71_8': 1.0, 'x_73_34': 1.0, 'auto_1_42': 1.0, 'auto_1_59': 1.0, 'auto_1_68': 1.0, 'auto_1_72': 1.0, 'auto_1_75': 1.0, 'auto_2_11': 1.0, 'auto_2_12': 1.0, 'auto_2_51': 1.0, 'auto_2_66': 1.0, 'auto_2_74': 1.0, 'auto_8_5': 1.0, 'auto_8_9': 1.0, 'auto_8_17': 1.0, 'auto_8_18': 1.0, 'auto_8_29': 1.0, 'auto_21_4': 1.0, 'auto_21_13': 1.0, 'auto_21_41': 1.0, 'auto_21_50': 1.0, 'auto_21_70': 1.0, 'auto_34_44': 1.0, 'auto_34_46': 1.0, 'auto_34_55': 1.0, 'auto_34_62': 1.0, 'auto_34_67': 1.0, 'y_auto_1': 1.0, 'y_auto_2': 1.0, 'y_auto_8': 1.0, 'y_auto_21': 1.0, 'y_auto_34': 1.0}",large_instance,Nuevo,Precedencia=Disabled,{'ns1_hfA_cuts1_ps1'}
integer optimal solution,0.0,13.214,953.0,"{'x_1_53': 1.0, 'x_2_9': 1.0, 'x_3_26': 1.0, 'x_4_51': 1.0, 'x_5_32': 1.0, 'x_6_73': 1.0, 'x_7_5': 1.0, 'x_8_43': 1.0, 'x_9_41': 1.0, 'x_10_12': 1.0, 'x_11_62': 1.0, 'x_12_42': 1.0, 'x_13_56': 1.0, 'x_14_75': 1.0, 'x_15_14': 1.0, 'x_16_37': 1.0, 'x_17_22': 1.0, 'x_18_40': 1.0, 'x_19_18': 1.0, 'x_20_10': 1.0, 'x_21_45': 1.0, 'x_22_6': 1.0, 'x_23_2': 1.0, 'x_24_57': 1.0, 'x_25_47': 1.0, 'x_26_71': 1.0, 'x_27_25': 1.0, 'x_28_13': 1.0, 'x_29_44': 1.0, 'x_30_74': 1.0, 'x_31_28': 1.0, 'x_32_61': 1.0, 'x_33_31': 1.0, 'x_34_35': 1.0, 'x_35_15': 1.0, 'x_36_27': 1.0, 'x_37_23': 1.0, 'x_38_20': 1.0, 'x_39_49': 1.0, 'x_40_30': 1.0, 'x_41_52': 1.0, 'x_42_66': 1.0, 'x_43_38': 1.0, 'x_44_36': 1.0, 'x_45_39': 1.0, 'x_46_70': 1.0, 'x_47_3': 1.0, 'x_48_54': 1.0, 'x_49_69': 1.0, 'x_50_11': 1.0, 'x_51_67': 1.0, 'x_52_29': 1.0, 'x_53_17': 1.0, 'x_54_58': 1.0, 'x_55_33': 1.0, 'x_56_68': 1.0, 'x_57_60': 1.0, 'x_58_63': 1.0, 'x_60_46': 1.0, 'x_61_19': 1.0, 'x_62_65': 1.0, 'x_63_7': 1.0, 'x_64_48': 1.0, 'x_65_24': 1.0, 'x_66_1': 1.0, 'x_67_21': 1.0, 'x_68_4': 1.0, 'x_69_64': 1.0, 'x_70_16': 1.0, 'x_71_8': 1.0, 'x_73_34': 1.0, 'x_74_50': 1.0, 'x_75_55': 1.0, 'bici_24_59': 1.0, 'bici_24_72': 1.0, 'y_bici_24': 1.0}",large_instance,Nuevo,"Min_No_Camion=Disabled, Max_Bicis=37, Max_Autos=18",{'ns1_hfA_cuts1_ps1'}
integer optimal solution,0.0,19.558,906.0,"{'x_1_53': 1.0, 'x_2_11': 1.0, 'x_3_47': 1.0, 'x_4_68': 1.0, 'x_5_32': 1.0, 'x_6_22': 1.0, 'x_7_5': 1.0, 'x_8_43': 1.0, 'x_9_2': 1.0, 'x_10_12': 1.0, 'x_11_26': 1.0, 'x_12_42': 1.0, 'x_13_28': 1.0, 'x_14_34': 1.0, 'x_15_14': 1.0, 'x_16_37': 1.0, 'x_19_20': 1.0, 'x_20_10': 1.0, 'x_21_67': 1.0, 'x_22_39': 1.0, 'x_23_69': 1.0, 'x_24_57': 1.0, 'x_25_27': 1.0, 'x_26_71': 1.0, 'x_27_36': 1.0, 'x_28_50': 1.0, 'x_29_52': 1.0, 'x_30_3': 1.0, 'x_31_75': 1.0, 'x_32_61': 1.0, 'x_33_31': 1.0, 'x_34_73': 1.0, 'x_35_15': 1.0, 'x_36_44': 1.0, 'x_37_23': 1.0, 'x_38_33': 1.0, 'x_39_45': 1.0, 'x_41_9': 1.0, 'x_42_66': 1.0, 'x_43_38': 1.0, 'x_44_29': 1.0, 'x_45_21': 1.0, 'x_46_70': 1.0, 'x_47_25': 1.0, 'x_48_54': 1.0, 'x_50_74': 1.0, 'x_51_4': 1.0, 'x_52_41': 1.0, 'x_53_13': 1.0, 'x_54_58': 1.0, 'x_55_35': 1.0, 'x_56_65': 1.0, 'x_57_60': 1.0, 'x_58_63': 1.0, 'x_60_46': 1.0, 'x_61_19': 1.0, 'x_62_72': 1.0, 'x_63_7': 1.0, 'x_64_48': 1.0, 'x_65_62': 1.0, 'x_66_1': 1.0, 'x_67_51': 1.0, 'x_68_56': 1.0, 'x_69_64': 1.0, 'x_70_16': 1.0, 'x_71_8': 1.0, 'x_72_24': 1.0, 'x_73_6': 1.0, 'x_74_30': 1.0, 'x_75_55': 1.0, 'auto_67_17': 1.0, 'auto_67_18': 1.0, 'auto_67_40': 1.0, 'auto_67_49': 1.0, 'auto_67_59': 1.0, 'y_auto_67': 1.0}",large_instance,Nuevo,All restrictions disabled,{'ns1_hfA_cuts1_ps1'}
integer optimal solution,0.0,12.607,953.0,"{'x_1_53': 1.0, 'x_2_9': 1.0, 'x_3_26': 1.0, 'x_4_51': 1.0, 'x_5_32': 1.0, 'x_6_73': 1.0, 'x_7_5': 1.0, 'x_8_43': 1.0, 'x_9_41': 1.0, 'x_10_12': 1.0, 'x_11_62': 1.0, 'x_12_42': 1.0, 'x_13_56': 1.0, 'x_14_75': 1.0, 'x_15_14': 1.0, 'x_16_37': 1.0, 'x_17_22': 1.0, 'x_18_40': 1.0, 'x_19_18': 1.0, 'x_20_10': 1.0, 'x_21_45': 1.0, 'x_22_6': 1.0, 'x_23_2': 1.0, 'x_24_57': 1.0, 'x_25_47': 1.0, 'x_26_71': 1.0, 'x_27_25': 1.0, 'x_28_13': 1.0, 'x_29_44': 1.0, 'x_30_74': 1.0, 'x_31_28': 1.0, 'x_32_61': 1.0, 'x_33_31': 1.0, 'x_34_35': 1.0, 'x_35_15': 1.0, 'x_36_27': 1.0, 'x_37_23': 1.0, 'x_38_20': 1.0, 'x_39_49': 1.0, 'x_40_30': 1.0, 'x_41_52': 1.0, 'x_42_66': 1.0, 'x_43_38': 1.0, 'x_44_36': 1.0, 'x_45_39': 1.0, 'x_46_70': 1.0, 'x_47_3': 1.0, 'x_48_54': 1.0, 'x_49_69': 1.0, 'x_50_11': 1.0, 'x_51_67': 1.0, 'x_52_29': 1.0, 'x_53_17': 1.0, 'x_54_58': 1.0, 'x_55_33': 1.0, 'x_56_68': 1.0, 'x_57_60': 1.0, 'x_58_63': 1.0, 'x_60_46': 1.0, 'x_61_19': 1.0, 'x_62_65': 1.0, 'x_63_7': 1.0, 'x_64_48': 1.0, 'x_65_24': 1.0, 'x_66_1': 1.0, 'x_67_21': 1.0, 'x_68_4': 1.0, 'x_69_64': 1.0, 'x_70_16': 1.0, 'x_71_8': 1.0, 'x_73_34': 1.0, 'x_74_50': 1.0, 'x_75_55': 1.0, 'bici_24_59': 1.0, 'bici_24_72': 1.0, 'y_bici_24': 1.0}",large_instance,Nuevo,Exclusivos=Enabled,{'ns1_hfA_cuts1_ps1'}
integer optimal solution,0.0,19.445,906.0,"{'x_1_53': 1.0, 'x_2_11': 1.0, 'x_3_47': 1.0, 'x_4_68': 1.0, 'x_5_32': 1.0, 'x_6_22': 1.0, 'x_7_5': 1.0, 'x_8_43': 1.0, 'x_9_2': 1.0, 'x_10_12': 1.0, 'x_11_26': 1.0, 'x_12_42': 1.0, 'x_13_28': 1.0, 'x_14_34': 1.0, 'x_15_14': 1.0, 'x_16_37': 1.0, 'x_19_20': 1.0, 'x_20_10': 1.0, 'x_21_67': 1.0, 'x_22_39': 1.0, 'x_23_69': 1.0, 'x_24_57': 1.0, 'x_25_27': 1.0, 'x_26_71': 1.0, 'x_27_36': 1.0, 'x_28_50': 1.0, 'x_29_52': 1.0, 'x_30_3': 1.0, 'x_31_75': 1.0, 'x_32_61': 1.0, 'x_33_31': 1.0, 'x_34_73': 1.0, 'x_35_15': 1.0, 'x_36_44': 1.0, 'x_37_23': 1.0, 'x_38_33': 1.0, 'x_39_45': 1.0, 'x_41_9': 1.0, 'x_42_66': 1.0, 'x_43_38': 1.0, 'x_44_29': 1.0, 'x_45_21': 1.0, 'x_46_70': 1.0, 'x_47_25': 1.0, 'x_48_54': 1.0, 'x_50_74': 1.0, 'x_51_4': 1.0, 'x_52_41': 1.0, 'x_53_13': 1.0, 'x_54_58': 1.0, 'x_55_35': 1.0, 'x_56_65': 1.0, 'x_57_60': 1.0, 'x_58_63': 1.0, 'x_60_46': 1.0, 'x_61_19': 1.0, 'x_62_72': 1.0, 'x_63_7': 1.0, 'x_64_48': 1.0, 'x_65_62': 1.0, 'x_66_1': 1.0, 'x_67_51': 1.0, 'x_68_56': 1.0, 'x_69_64': 1.0, 'x_70_16': 1.0, 'x_71_8': 1.0, 'x_72_24': 1.0, 'x_73_6': 1.0, 'x_74_30': 1.0, 'x_75_55': 1.0, 'auto_67_17': 1.0, 'auto_67_18': 1.0, 'auto_67_40': 1.0, 'auto_67_49': 1.0, 'auto_67_59': 1.0, 'y_auto_67': 1.0}",large_instance,Nuevo,Refrigerados=Enabled,{'ns1_hfA_cuts1_ps1'}
